category,date_time,headline,link
entertainment," July 13, 2020  4:05:27 pm",Giancarlo Esposito opens up about playing a Gus Fring-like villain in Far Cry 6,https://indianexpress.com/article/entertainment/television/giancarlo-esposito-opens-up-about-playing-a-gus-fring-like-villain-far-cry-6-6503092/
entertainment," July 13, 2020  9:11:46 am",Jaaved Jaaferi: My father justified the word legendary,https://indianexpress.com/article/entertainment/bollywood/jaaved-jaaferi-father-jagdeep-note-tribute-film-journey-6503003/
entertainment," July 13, 2020  8:27:09 am",MasterChef Australia Back to Win: Reynold dominates yet again,https://indianexpress.com/article/entertainment/television/masterchef-australia-back-to-win-reynold-week-13-top-4-6502442/
entertainment," July 13, 2020  1:42:34 pm",Joker: A reading list,https://indianexpress.com/article/entertainment/hollywood/joker-a-reading-list-6501120/
entertainment," July 13, 2020  6:04:35 pm",Five foreign language series that are creating waves globally,https://indianexpress.com/article/entertainment/web-series/foreign-language-popular-shows-dark-money-heist-6496217/
entertainment," July 13, 2020  6:55:16 am",Elvis Presley’s grandson Benjamin Keough dies at 27,https://indianexpress.com/article/entertainment/entertainment-others/benjamin-keough-dies-at-27-6502907/
entertainment," July 12, 2020  9:58:47 pm",Keep dancing with the stars: Swastika Mukherjee remembers Sushant Singh Rajput,https://indianexpress.com/article/entertainment/bollywood/swastika-mukherjee-sushant-singh-rajput-video-6502441/
entertainment," July 12, 2020  9:43:15 pm",Yagna held at Ujjain temple for well-being of Bachchans,https://indianexpress.com/article/entertainment/bollywood/yagna-ujjain-amitabh-bachchan-family-coronavirus-6502556/
entertainment," July 12, 2020  9:14:34 pm",Kasautii Zindagii Kay actor Karan Patel to get tested for coronavirus,https://indianexpress.com/article/entertainment/television/karan-patel-coronavirus-test-6502516/
entertainment," July 12, 2020  9:00:20 pm","Amitabh Bachchan, 3 family members test positive for coronavirus",https://indianexpress.com/article/entertainment/bollywood/amitabh-bachchan-family-coronavirus-6502457/
entertainment," July 12, 2020  7:27:24 pm",Actor Divvya Chouksey passes away,https://indianexpress.com/article/entertainment/television/divvya-chouksey-dead-6502353/
entertainment," July 12, 2020  7:07:56 pm",Kapoor Haveli in Pakistan faces demolition threat,https://indianexpress.com/article/entertainment/bollywood/kapoor-haveli-in-pakistan-faces-demolition-threat-rishi-kapoor-prithviraj-kapoor-6502312/
entertainment," July 12, 2020  5:53:32 pm",Kasautii Zindagii Kay actor Parth Samthaan tests positive for coronavirus,https://indianexpress.com/article/entertainment/television/parth-samthaan-coronavirus-positive-kasautii-zindagii-kay-6502326/
entertainment," July 12, 2020  5:23:57 pm",Actor Shadi Lal Kaul passes away,https://indianexpress.com/article/entertainment/regional/kashmir-comedian-king-shadi-kaul-dead-6502290/
entertainment," July 12, 2020  7:56:01 pm",Sarbjit actor Ranjan Sehgal passes away at 36,https://indianexpress.com/article/entertainment/television/ranjan-sehgal-dead-6501987/
entertainment," July 12, 2020  3:48:03 pm",Jaya Bachchan has tested negative for coronavirus: Mumbai Mayor,https://indianexpress.com/article/entertainment/bollywood/jaya-bachchan-aishwarya-rai-bachchan-have-tested-negative-for-coronavirus-6502054/
entertainment," July 12, 2020  7:12:12 pm",Aaradhya Bachchan tests positive for coronavirus,https://indianexpress.com/article/entertainment/bollywood/aaradhya-bachchan-tests-negative-for-coronavirus-6501597/
entertainment," July 13, 2020  2:33:37 am","Aishwarya, Aaradhya test positive for coronavirus, set to quarantine at home",https://indianexpress.com/article/entertainment/bollywood/aishwarya-rai-bachchan-tests-negative-for-covid-19-6501339/
entertainment," July 12, 2020  7:38:23 pm",Jaya Bachchan tests negative for coronavirus,https://indianexpress.com/article/entertainment/bollywood/jaya-bachchan-tests-negative-for-coronavirus-6501599/
entertainment," July 12, 2020  1:36:11 pm",Abhishek Bachchan’s Breathe 2 co-star Amit Sadh to get tested for COVID-19,https://indianexpress.com/article/entertainment/bollywood/amit-sadh-to-get-tested-for-covid-19-6501888/
entertainment," July 12, 2020  1:25:38 pm","BMC sanitises Amitabh Bachchan’s bungalows, office in Mumbai",https://indianexpress.com/article/entertainment/bollywood/coronavirus-bmc-sanitises-bachchans-bungalows-office-in-mumbai-6501981/
entertainment," July 12, 2020  3:47:08 pm","Amitabh, Abhishek ‘feeling better’ after Covid-19 diagnosis, BMC sanitises their bungalows",https://indianexpress.com/article/entertainment/bollywood/amitabh-abhishek-feeling-better-covid-19-diagnosis-6501955/
entertainment," July 12, 2020  12:45:27 pm",Indian Idol 12 to begin online auditions from July 25,https://indianexpress.com/article/entertainment/television/indian-idol-12-online-audition-july-25-6501172/
entertainment," July 12, 2020  12:38:31 pm",Esha Deol quashes rumours of Hema Malini being hospitalised: She’s fit and fine,https://indianexpress.com/article/entertainment/bollywood/esha-deol-quashes-rumours-of-hema-malini-being-hospitalised-6501851/
entertainment," July 12, 2020  11:49:50 am",Rekha’s bungalow sealed after guard tests positive for coronavirus,https://indianexpress.com/article/entertainment/bollywood/covid-19-rekha-bungalow-sealed-after-guard-tests-positive-6501842/
entertainment," July 12, 2020  3:47:35 pm","Anupam Kher’s mother, brother, sister-in-law and niece test positive for COVID-19",https://indianexpress.com/article/entertainment/bollywood/anupam-kher-mother-brother-sister-in-law-and-niece-coronavirus-6501772/
entertainment," July 12, 2020  10:32:12 am",Victoria Beckham’s son Brooklyn is engaged to actor Nicola Peltz,https://indianexpress.com/article/entertainment/hollywood/david-beckham-son-brooklyn-is-engaged-to-actress-nicola-peltz-photo-6501706/
entertainment," July 12, 2020  9:45:38 am",TV Rewind | Episodes: When Matt LeBlanc parodied himself,https://indianexpress.com/article/entertainment/television/tv-rewind-matt-leblanc-parody-6498113/
entertainment," July 12, 2020  8:58:10 am","Riddhima Kapoor says Ranbir and Neetu are well, asks people to ‘stop spreading rumours’",https://indianexpress.com/article/entertainment/bollywood/riddhima-kapoor-says-ranbir-and-neetu-are-well-covid-19-6501611/
entertainment," July 12, 2020  7:49:05 am","Amitabh Bachchan, son Abhishek test positive for coronavirus",https://indianexpress.com/article/entertainment/bollywood/amitabh-bachchan-abhishek-test-positive-for-coronavirus-covid-19-6501465/
entertainment," July 13, 2020  7:41:02 am",Celebrities wish ‘speedy recovery’ for Bachchans: Amitabh thanks fans for their prayers,https://indianexpress.com/article/entertainment/bollywood/amitabh-bachchan-abhishek-bachchan-coronavirus-live-updates-6501273/
entertainment," July 12, 2020  12:28:01 am",Abhishek Bachchan tests positive for coronavirus,https://indianexpress.com/article/entertainment/bollywood/abhishek-bachchan-tests-positive-for-coronavirus-6501291/
entertainment," July 12, 2020  12:19:18 am","Amitabh Bachchan tests positive for coronavirus, admitted to Nanavati hospital",https://indianexpress.com/article/entertainment/bollywood/actor-amitabh-bachchan-hospitalised-july-11-6501184/
entertainment," July 11, 2020  7:00:03 pm",Prakash Jha’s Pareeksha to premiere on August 6 on ZEE5,https://indianexpress.com/article/entertainment/bollywood/prakash-jha-pareeksha-to-premiere-on-august-6-on-zee5-6501039/
entertainment," July 11, 2020  6:31:40 pm",Jurassic World Dominion resumes filming,https://indianexpress.com/article/entertainment/hollywood/jurassic-world-dominion-resumes-filming-6501014/
entertainment," July 11, 2020  5:59:25 pm",South Stream: Sanal Kumar Sasidharan’s Chola,https://indianexpress.com/article/entertainment/malayalam/south-stream-sanal-kumar-sasidharan-chola-6500008/
entertainment," July 12, 2020  11:30:18 am",A Suitable Boy trailer promises a faithful treatment of the Vikram Seth novel,https://indianexpress.com/article/entertainment/web-series/a-suitable-boy-trailer-ishaan-khatter-tabu-star-mira-nair-series-6500901/
entertainment," July 11, 2020  3:49:25 pm",Radioactive trailer: Rosamund Pike looks perfect in this Marie Curie biopic,https://indianexpress.com/article/entertainment/web-series/radioactive-trailer-rosamund-pike-marie-curie-biopic-6500823/
entertainment," July 11, 2020  4:33:06 pm",Dil Bechara: Farah Khan remembers Sushant Singh Rajput with a special behind-the-scenes video,https://indianexpress.com/article/entertainment/bollywood/sushant-singh-rajput-dil-bechara-behind-the-scenes-video-farah-khan-6500657/
entertainment," July 11, 2020  1:38:00 pm",Salman Khan and Disha Patani to resume Radhe shoot?,https://indianexpress.com/article/entertainment/bollywood/salman-khan-and-disha-patani-to-resume-radhe-shoot-6500637/
entertainment," July 11, 2020  12:47:50 pm",Himesh Reshammiya resumes work as reality show judge: Life in the new corona world is different,https://indianexpress.com/article/entertainment/television/himesh-reshammiya-resumes-work-as-reality-show-judge-6500573/
entertainment," July 11, 2020  4:25:16 pm",Abhishek Bachchan and Amit Sadh are ‘overwhelmed’ by the love for Breathe Into The Shadows,https://indianexpress.com/article/entertainment/web-series/abhishek-bachchan-on-breathe-into-the-shadows-reactions-reviews-6500488/
entertainment," July 11, 2020  12:03:39 pm",Arjun Kapoor resumes shooting after 4 months,https://indianexpress.com/article/entertainment/bollywood/arjun-kapoor-resumes-shooting-after-lockdown-6500499/
entertainment," July 11, 2020  11:18:25 am",Nepotism is prevalent everywhere in our culture: Abhay Deol,https://indianexpress.com/article/entertainment/bollywood/abhay-deol-on-nepotism-dharmendra-film-industry-6500416/
entertainment," July 11, 2020  4:21:03 pm","Mirzapur 2 release inches closer, cast starts dubbing for the Amazon Prime Video series",https://indianexpress.com/article/entertainment/web-series/mirzapur-2-release-inches-closer-cast-starts-dubbing-for-the-amazon-prime-video-series-6500423/
entertainment," July 11, 2020  4:08:38 pm",Jada Pinkett Smith accepts her relationship with August Alsina during separation with Will Smith,https://indianexpress.com/article/entertainment/hollywood/jada-pinkett-smith-and-will-smith-marriage-trouble-on-facebook-show-6500299/
entertainment," July 11, 2020  4:09:00 pm",Kangana Ranaut preps for Dhaakad with a virtual script reading session,https://indianexpress.com/article/entertainment/bollywood/kangana-ranaut-dhaakad-virtual-script-reading-6500258/
entertainment," July 11, 2020  3:24:50 pm",Hollywood Rewind | The Godfather: The ultimate mafia film,https://indianexpress.com/article/entertainment/hollywood/hollywood-rewind-the-godfather-the-ultimate-mafia-movie-6497897/
entertainment," July 11, 2020  3:22:24 pm",Streaming Guide: Amit Sadh films,https://indianexpress.com/article/entertainment/bollywood/streaming-guide-amit-sadh-movies-6499836/
entertainment," July 11, 2020  4:13:24 pm",Matt Reeves developing The Batman series for HBO Max,https://indianexpress.com/article/entertainment/web-series/robert-pattinson-the-batman-to-get-a-tv-spinoff-series-6499803/
entertainment," July 10, 2020  8:43:12 pm",Tesla trailer: Ethan Hawke plays iconic inventor in biopic,https://indianexpress.com/article/entertainment/hollywood/tesla-trailer-ethan-hawke-biopic-6499735/
entertainment," July 10, 2020  8:19:19 pm",Bengali actor Koel Mallick tests positive for coronavirus,https://indianexpress.com/article/entertainment/entertainment-others/bengali-actor-koel-mallick-tests-positive-for-coronavirus-6499713/
entertainment," July 11, 2020  8:22:53 am",Here’s when The Kapil Sharma Show and India’s Best Dancer will resume shoot,https://indianexpress.com/article/entertainment/television/kapil-sharma-show-shoot-resume-indias-best-dancer-sony-tv-6499561/
entertainment," July 10, 2020  6:48:14 pm",Netflix’s The Crown to be extended to six seasons,https://indianexpress.com/article/entertainment/web-series/netflix-the-crown-to-be-extended-to-six-seasons-6499594/
entertainment," July 11, 2020  8:24:44 am",Meezaan remembers grandfather Jagdeep: He wanted to bring light into everyone’s life,https://indianexpress.com/article/entertainment/bollywood/meezaan-jaffrey-remembers-grandfather-jagdeep-6499586/
entertainment," July 11, 2020  8:25:41 am","Soorma Bhopali will not die, Jagdeep lives on: Sholay director Ramesh Sippy",https://indianexpress.com/article/entertainment/bollywood/sholay-director-ramesh-sippy-soorma-bhopali-will-not-die-jagdeep-lives-on-6499574/
entertainment," July 10, 2020  6:06:51 pm",Johnny Depp says feces in bed was last straw in marriage to Amber Heard,https://indianexpress.com/article/entertainment/hollywood/johnny-depp-says-feces-in-bed-was-last-straw-in-marriage-to-amber-heard-6499553/
entertainment," July 10, 2020  5:35:57 pm","Bhabiji Ghar Par Hain: Saumya Tandon’s hairdresser tests positive for coronavirus, producer assures all is well",https://indianexpress.com/article/entertainment/television/saumya-tandon-hairdresser-tests-positive-for-coronavirus-6499239/
entertainment," July 11, 2020  8:30:41 am",SonyLIV’s Undekhi receives backlash for promotional gimmick,https://indianexpress.com/article/entertainment/web-series/sonyliv-undekhi-receives-backlash-for-promotional-gimmick-6499496/
entertainment," July 10, 2020  4:55:25 pm",Russo brothers on Anthony Mackie’s criticism of diversity in MCU: We can always do better,https://indianexpress.com/article/entertainment/hollywood/russo-brothers-anthony-mackie-criticism-of-diversity-mcu-6499465/
entertainment," July 10, 2020  5:45:41 pm",Elizabeth Debicki: Working with Christopher Nolan on Tenet made me stronger as an actor,https://indianexpress.com/article/entertainment/hollywood/elizabeth-debicki-working-with-christopher-nolan-on-tenet-made-me-stronger-as-an-actor-6499366/
entertainment," July 11, 2020  8:27:49 am",Breathe Into The Shadows review: A preposterous web series,https://indianexpress.com/article/entertainment/web-series/breathe-into-the-shadows-review-6499335/
entertainment," July 11, 2020  8:29:19 am",Film on gangster Vikas Dubey in the works,https://indianexpress.com/article/entertainment/bollywood/film-on-gangster-vikas-dubey-in-the-works-6499274/
entertainment," July 11, 2020  8:30:24 am",Farah Khan on Dil Bechara song: All I can see is how alive and happy Sushant looks in it,https://indianexpress.com/article/entertainment/bollywood/farah-khan-on-dil-bechara-title-song-all-i-can-see-is-how-alive-and-happy-sushant-singh-rajput-looks-in-it-6499213/
entertainment," July 10, 2020  1:35:09 pm",Law trailer: Puneeth Rajkumar promises a courtroom thriller,https://indianexpress.com/article/entertainment/regional/law-trailer-ragini-prajwal-puneeth-rajkumar-6499125/
entertainment," July 11, 2020  5:03:13 pm",Saroj Khan: Grand dame of choreography,https://indianexpress.com/article/entertainment/bollywood/saroj-khan-grand-dame-of-choreography-6499041/
entertainment," July 10, 2020  12:23:16 pm",Varun Dhawan helps 200 background dancers amid Covid-19 crisis,https://indianexpress.com/article/entertainment/bollywood/varun-dhawan-helps-200-background-dancers-covid-19-6498918/
entertainment," July 11, 2020  8:18:59 am",AR Rahman song Dil Bechara: An ode to Sushant Singh Rajput’s charming personality,https://indianexpress.com/article/entertainment/bollywood/dil-bechara-song-sushant-singh-rajput-ar-rahman-farah-khan-6498304/
entertainment," July 10, 2020  10:58:08 am","When wilderness unravels unlimited thrill: ‘MAFIA’, a hard-hitting web series on ZEE5, tells the tale of betrayal & deception",https://indianexpress.com/article/entertainment/sponsored-entertainment/when-wilderness-unravels-unlimited-thrill-mafia-a-hard-hitting-web-series-on-zee5-tells-the-tale-of-betrayal-deception/
entertainment," July 11, 2020  8:17:54 am",RadheShyam: First look of Prabhas-Pooja Hegde romantic drama is ethereal,https://indianexpress.com/article/entertainment/telugu/radheshyam-prabhas-first-look-6498802/
entertainment," July 10, 2020  8:52:59 am",Mira Nair to adapt New York Times article The Jungle Prince of Delhi into a series,https://indianexpress.com/article/entertainment/web-series/mira-nair-to-adapt-the-jungle-prince-of-delhi-amazon-series-6498783/
entertainment," July 11, 2020  4:14:31 pm",What to watch on July 11: Movies and web series to watch online,https://indianexpress.com/article/entertainment/web-series/what-to-watch-on-july-10-movies-web-series-6498722/
entertainment," July 11, 2020  8:31:02 am",Glee star Naya Rivera believed drowned in California lake,https://indianexpress.com/article/entertainment/television/glee-star-naya-rivera-believed-drowned-in-california-lake-6498706/
entertainment," July 11, 2020  8:31:18 am",Baahubali turns 5: How SS Rajamouli’s film changed Indian cinema forever,https://indianexpress.com/article/entertainment/telugu/baahubali-ss-rajamouli-changed-indian-cinema-forever-6498173/
entertainment," July 9, 2020  10:14:53 pm",Jagdeep can never be forgotten: Sholay co-star Dharmendra,https://indianexpress.com/article/entertainment/bollywood/jagdeep-can-never-be-forgotten-sholay-co-star-dharmendra-6498316/
entertainment," July 9, 2020  8:50:53 pm",Avrodh trailer: Amit Sadh leads this web series on 2016 surgical strike,https://indianexpress.com/article/entertainment/web-series/avrodh-trailer-amit-sadh-neeraj-kabi-2016-surgical-strike-6498172/
entertainment," July 9, 2020  8:36:38 pm",Undekhi review: A web series that ticks all the boxes of a good crime thriller,https://indianexpress.com/article/entertainment/web-series/undekhi-review-a-web-series-that-ticks-all-the-boxes-of-a-good-crime-thriller-6498202/
entertainment," July 9, 2020  6:23:09 pm",Jaaved Jaaferi: My father had a tragic life and out of it came the comedy,https://indianexpress.com/article/entertainment/bollywood/jaaved-jaaferi-on-jagdeep-life-journey-tragedy-comedy-6497518/
entertainment," July 9, 2020  4:24:21 pm",The One and Only Ivan trailer: Bryan Cranson-starrer tells the emotional story of a captive gorilla,https://indianexpress.com/article/entertainment/web-series/the-one-and-only-ivan-trailer-bryan-cranson-story-captive-gorilla-6497918/
entertainment," July 9, 2020  4:13:49 pm",Javicia Leslie is the new Batwoman,https://indianexpress.com/article/entertainment/television/javicia-leslie-new-batwoman-6497863/
entertainment," July 9, 2020  3:49:03 pm","Johnny Depp attacked Amber Heard on plane in drunken rage, UK court hears",https://indianexpress.com/article/entertainment/hollywood/johnny-depp-attacked-amber-heard-on-plane-in-drunken-rage-6497830/
entertainment," July 9, 2020  3:21:15 pm",Friends reunion in August? David Schwimmer reveals details,https://indianexpress.com/article/entertainment/television/friends-reunion-in-august-david-schwimmer-reveals-6497793/
entertainment," July 9, 2020  3:07:58 pm",Chilling Adventures of Sabrina axed at Netflix,https://indianexpress.com/article/entertainment/web-series/chilling-adventures-of-sabrina-axed-at-netflix-6497763/
entertainment," July 9, 2020  5:54:16 pm",Amitabh Bachchan on Jagdeep: We lost another gem,https://indianexpress.com/article/entertainment/bollywood/amitabh-bachchan-remembers-co-star-jagdeep-we-lost-another-gem-6497739/
entertainment," July 9, 2020  2:35:14 pm","The Boys season 2 teaser trailer: Karl Urban-led web series gets gorier, funnier",https://indianexpress.com/article/entertainment/web-series/the-boys-season-2-teaser-trailer-karl-urban-web-series-6497711/
entertainment," July 9, 2020  2:29:50 pm",Vijay’s Master may release for Diwali or next Pongal but never on an OTT platform,https://indianexpress.com/article/entertainment/tamil/vijay-master-release-diwali-pongal-ott-6497616/
entertainment," July 9, 2020  2:29:18 pm",Prem Chopra: Jagdeep’s comic timing was impeccable,https://indianexpress.com/article/entertainment/bollywood/prem-chopra-jagdeep-comic-timing-was-impeccable-6497707/
entertainment," July 9, 2020  2:15:12 pm",Filmmaker Rockline Venkatesh hospitalised,https://indianexpress.com/article/entertainment/regional/rockline-venkatesh-hospitalised-6497684/
entertainment," July 10, 2020  9:26:07 am",Who is Naya Rivera?,https://indianexpress.com/article/entertainment/television/who-is-naya-rivera-6497648/
entertainment," July 11, 2020  9:39:52 am","Greyhound review: Solid, dogged portrayal of battle processes",https://indianexpress.com/article/entertainment/movie-review/greyhound-movie-review-tom-hanks-apple-tv-plus-6497601/
