category,date_time,headline,link
entertainment," June 4, 2020  5:14:32 pm","Bollywood news on June 4: Filmmaker Basu Chatterjee passes away, Bachchan remembers ‘the gentle, quiet human’ and more",https://indianexpress.com/article/entertainment/bollywood/bollywood-news-on-june-3-priyanka-chopra-alia-bhatt-cyclone-nisarga-6440215/
entertainment," June 4, 2020  8:38:41 am",Akshay Kumar talks about resuming work post lockdown in new commercial,https://indianexpress.com/article/entertainment/bollywood/akshay-kumar-talks-about-resuming-work-post-lockdown-in-this-new-ad-video-6440337/
entertainment," June 3, 2020  2:36:47 pm","Just Mercy, drama of racial injustice, to be free in June",https://indianexpress.com/article/entertainment/hollywood/just-mercy-courtroom-drama-racial-injustice-george-floyd-death-6440237/
entertainment," June 3, 2020  9:59:04 pm",Miya George gets engaged to Ashwin Philip,https://indianexpress.com/article/entertainment/malayalam/miya-george-gets-engaged-to-ashwin-philip-6440187/
entertainment," June 4, 2020  8:32:44 am",Prithviraj tests negative for coronavirus,https://indianexpress.com/article/entertainment/malayalam/prithviraj-tests-negative-for-coronavirus-6440149/
entertainment," June 5, 2020  8:54:54 am",South Cinema news on June 4: Allu Arjun celebrates 10 years of Vedam,https://indianexpress.com/article/entertainment/regional/south-cinema-news-on-june-3-6436893/
entertainment," June 3, 2020  2:34:20 pm",Panel suggests umbrella body for all film institutions,https://indianexpress.com/article/entertainment/entertainment-others/panel-suggests-umbrella-body-for-all-film-institutions-6439803/
entertainment," June 4, 2020  8:33:14 am",Meera Chopra to take legal action after receiving rape threats on Twitter,https://indianexpress.com/article/entertainment/bollywood/meera-chopra-receives-rape-threats-on-twitter-6439731/
entertainment," June 4, 2020  8:34:10 am",Sunil Grover on shot-at-home content: Nothing can be compared to collective team effort,https://indianexpress.com/article/entertainment/television/sunil-grover-on-shot-at-home-content-6439013/
entertainment," June 4, 2020  8:23:51 am",Spelling the Dream review: Decoding Indian magic,https://indianexpress.com/article/entertainment/web-series/spelling-the-dream-review-netflix-6439365/
entertainment," June 4, 2020  8:34:48 am",The exploitation gimmick in Ponmagal Vandhal is horrifying,https://indianexpress.com/article/entertainment/opinion-entertainment/exploitation-gimmick-in-ponmagal-vandhal-is-horrifying-6438073/
entertainment," June 4, 2020  8:27:48 am",Space Force: Here’s what works and what doesn’t,https://indianexpress.com/article/entertainment/web-series/space-force-netflix-steve-carell-best-and-worst-bits-6439048/
entertainment," June 4, 2020  8:24:43 am","Netflix’s Sweet Magnolias: Strong, gentle women take centrestage",https://indianexpress.com/article/entertainment/web-series/netflix-sweet-magnolias-review-6438936/
entertainment," June 2, 2020  6:58:14 pm",Awesome Mani Ratnam movies you can stream on Amazon Prime Video,https://indianexpress.com/article/entertainment/tamil/awesome-mani-ratnam-movies-amazon-prime-video-6438455/
entertainment," June 2, 2020  3:25:06 pm",Mohena Kumari Singh on testing positive for coronavirus: The initial days have been difficult for all of us,https://indianexpress.com/article/entertainment/television/mohena-kumari-singh-coronavirus-update-6438793/
entertainment," June 3, 2020  1:30:36 am",83 actor Ammy Virk: Ranveer Singh looked after us like his own brothers,https://indianexpress.com/article/entertainment/bollywood/ammy-virk-83-film-ranveer-singh-6438601/
